Code,Description,2015/16 AUD,2016/17 AUD,2017/18 AUD,2018/19 OB,2018/19 AB,2019/20 BY,2020/21 BY,2021/22 BY
FS183,Property rates,280.41 ,348.33 ,348.33 ,,,348.33 ,348.33 ,348.33 
FS183,Electricity: Basic levy,,,,,,,,
FS183,Electricity: Consumption,889.01 ,"1,248.36 ","1,248.36 ",,,"1,248.36 ","1,248.36 ","1,248.36 "
FS183,Water: Basic levy,,,,,,,,
FS183,Water: Consumption,88.80 ,134.31 ,134.31 ,,,134.31 ,134.31 ,134.31 
FS183,Sanitation,42.09 ,50.94 ,50.94 ,,,50.94 ,50.94 ,50.94 
FS183,Refuse removal,29.15 ,35.40 ,35.40 ,,,35.40 ,35.40 ,35.40 
FS183,Other,,,,,,,,
FS183,sub-total,"1,329.45 ","1,817.33 ","1,817.33 ",,,"1,817.33 ","1,817.33 ","1,817.33 "
FS183,VAT on Services,146.87 ,205.66 ,,,,,,
FS183,Total large household bill:,"1,476.32 ","2,022.99 ","1,817.33 ",,,"1,817.33 ","1,817.33 ","1,817.33 "
FS183,% increase/-decrease,,37.03 ,(10.17),(100.00),,,,
FS183,Monthly Account for Household - Affordable Range,,,,,,,,
FS183,Rates and services charges:,,,,,,,,
FS183,Property rates,196.08 ,243.57 ,,,,,,
FS183,Electricity: Basic levy,,,,,,,,
FS183,Electricity: Consumption,421.11 ,624.08 ,,,,,,
FS183,Water: Basic levy,,,,,,,,
FS183,Water: Consumption,70.30 ,111.93 ,,,,,,
FS183,Sanitation,42.09 ,50.94 ,,,,,,
FS183,Refuse removal,29.15 ,35.40 ,,,,,,
FS183,Other,,,,,,,,
FS183,sub-total,758.72 ,"1,065.91 ",,,,,,
FS183,VAT on Services,78.77 ,115.13 ,,,,,,
FS183,Total large household bill:,837.49 ,"1,181.04 ",,,,,,
FS183,% increase/-decrease,,41.02 ,(100.00),,,,,
FS183,Monthly Account for Household - Indigent HH receiving FBS,,,,,,,,
FS183,Rates and services charges:,,,,,,,,
FS183,Property rates,111.74 ,138.81 ,,,,,,
FS183,Electricity: Basic levy,,,,,,,,
FS183,Electricity: Consumption,280.74 ,374.45 ,,,,,,
FS183,Water: Basic levy,,,,,,,,
FS183,Water: Consumption,51.80 ,62.68 ,,,,,,
FS183,Sanitation,,50.94 ,,,,,,
FS183,Refuse removal,,35.40 ,,,,,,
FS183,Other,,,,,,,,
FS183,sub-total,444.28 ,662.27 ,,,,,,
FS183,VAT on Services,,,,,,,,
FS183,Total large household bill:,444.28 ,662.27 ,,,,,,
FS183,% increase/-decrease,,49.07 ,(100.00),,,,,
FS184,Monthly Account for Household - Middle Income Range,,,,,,,,
FS184,Rates and services charges:,,,,,,,,
FS184,Property rates,569.22 ,596.54 ,634.72 ,668.36 ,668.36 ,705.79 ,743.90 ,784.07 
FS184,Electricity: Basic levy,173.97 ,195.19 ,198.86 ,213.42 ,213.42 ,225.37 ,237.54 ,250.36 
FS184,Electricity: Consumption,"1,051.35 ","1,179.61 ","1,201.79 ","1,289.76 ","1,289.76 ","1,361.99 ","1,435.53 ","1,513.05 "
FS184,Water: Basic levy,,,,,,,,
FS184,Water: Consumption,92.56 ,96.26 ,102.42 ,107.85 ,107.85 ,113.89 ,120.04 ,126.52 
FS184,Sanitation,118.16 ,123.83 ,131.76 ,138.74 ,138.74 ,146.51 ,154.42 ,162.76 
FS184,Refuse removal,79.13 ,82.93 ,88.24 ,92.92 ,92.92 ,98.12 ,103.42 ,109.00 
FS184,Other,,,,,,,,
FS184,sub-total,"2,084.39 ","2,274.36 ","2,357.79 ","2,511.05 ","2,511.05 ","2,651.66 ","2,794.85 ","2,945.78 "
FS184,VAT on Services,,,,,,,,
FS184,Total large household bill:,"2,084.39 ","2,274.36 ","2,357.79 ","2,511.05 ","2,511.05 ","2,651.66 ","2,794.85 ","2,945.78 "
FS184,% increase/-decrease,,9.11 ,3.67 ,6.50 ,,5.60 ,5.40 ,5.40 
FS184,Monthly Account for Household - Affordable Range,,,,,,,,
FS184,Rates and services charges:,,,,,,,,
FS184,Property rates,406.33 ,425.83 ,453.09 ,477.10 ,477.10 ,503.82 ,531.03 ,559.70 
FS184,Electricity: Basic levy,173.98 ,195.21 ,198.88 ,213.44 ,213.44 ,225.39 ,237.56 ,250.39 
FS184,Electricity: Consumption,"1,238.86 ","1,390.00 ","1,416.13 ","1,519.79 ","1,519.79 ","1,604.90 ","1,691.56 ","1,782.91 "
FS184,Water: Basic levy,,,,,,,,
FS184,Water: Consumption,655.96 ,682.20 ,725.86 ,764.33 ,764.33 ,807.13 ,850.72 ,896.66 
FS184,Sanitation,117.18 ,122.80 ,130.66 ,137.58 ,137.58 ,145.29 ,153.14 ,161.40 
FS184,Refuse removal,78.66 ,82.44 ,87.71 ,92.36 ,92.36 ,97.53 ,102.80 ,108.35 
FS184,Other,,,,,,,,
FS184,sub-total,"2,670.97 ","2,898.48 ","3,012.33 ","3,204.61 ","3,204.61 ","3,384.06 ","3,566.80 ","3,759.41 "
FS184,VAT on Services,,,,,,,,
FS184,Total large household bill:,"2,670.97 ","2,898.48 ","3,012.33 ","3,204.61 ","3,204.61 ","3,384.06 ","3,566.80 ","3,759.41 "
FS184,% increase/-decrease,,8.52 ,3.93 ,6.38 ,,5.60 ,5.40 ,5.40 
FS184,Monthly Account for Household - Indigent HH receiving FBS,,,,,,,,
FS184,Rates and services charges:,,,,,,,,
FS184,Property rates,207.23 ,217.18 ,231.08 ,243.33 ,243.33 ,256.95 ,270.83 ,285.45 
FS184,Electricity: Basic levy,,,,,,,,
FS184,Electricity: Consumption,,,,,,,,
FS184,Water: Basic levy,,,,,,,,
FS184,Water: Consumption,89.00 ,89.00 ,94.70 ,99.72 ,99.72 ,105.30 ,110.99 ,116.98 
FS184,Sanitation,82.87 ,86.18 ,91.70 ,96.56 ,96.56 ,101.97 ,107.47 ,113.28 
FS184,Refuse removal,79.79 ,83.62 ,88.97 ,93.69 ,93.69 ,98.93 ,104.27 ,109.90 
FS184,Other,,,,,,,,
FS184,sub-total,458.89 ,475.98 ,506.45 ,533.29 ,533.29 ,563.16 ,593.57 ,625.62 
FS184,VAT on Services,,,,,,,,
FS184,Total large household bill:,458.89 ,475.98 ,506.45 ,533.29 ,533.29 ,563.16 ,593.57 ,625.62 
FS184,% increase/-decrease,,3.72 ,6.40 ,5.30 ,,5.60 ,5.40 ,5.40 
FS191,Monthly Account for Household - Middle Income Range,,,,,,,,
FS191,Rates and services charges:,,,,,,,,
FS191,Property rates,411.00 ,456.67 ,479.50 ,570.83 ,570.83 ,570.83 ,653.54 ,
FS191,Electricity: Basic levy,257.00 ,282.70 ,276.63 ,276.63 ,276.63 ,276.63 ,316.71 ,
FS191,Electricity: Consumption,"1,242.50 ","1,366.75 ","1,396.50 ","1,482.00 ","1,482.00 ","1,585.74 ","1,696.74 ",
FS191,Water: Basic levy,89.41 ,98.36 ,104.65 ,115.12 ,115.12 ,123.18 ,131.80 ,
FS191,Water: Consumption,113.61 ,124.97 ,132.94 ,146.20 ,146.20 ,156.43 ,167.38 ,
FS191,Sanitation,75.60 ,83.16 ,88.48 ,97.33 ,97.33 ,104.14 ,111.43 ,
FS191,Refuse removal,91.55 ,96.70 ,102.89 ,113.18 ,113.18 ,121.10 ,129.58 ,
FS191,Other,,,,,,,,
FS191,sub-total,"2,280.67 ","2,509.31 ","2,581.59 ","2,801.29 ","2,801.29 ","2,938.06 ","3,207.20 ",
FS191,VAT on Services,261.75 ,287.37 ,294.29 ,334.57 ,334.57 ,357.99 ,383.05 ,
FS191,Total large household bill:,"2,542.42 ","2,796.68 ","2,875.88 ","3,135.86 ","3,135.86 ","3,296.05 ","3,590.24 ",
FS191,% increase/-decrease,,10.00 ,2.83 ,9.04 ,,5.11 ,8.93 ,(100.00)
FS191,Monthly Account for Household - Affordable Range,,,,,,,,
FS191,Rates and services charges:,,,,,,,,
FS191,Property rates,291.00 ,323.33 ,339.50 ,404.16 ,404.16 ,432.45 ,462.72 ,
FS191,Electricity: Basic levy,257.00 ,272.70 ,276.63 ,276.63 ,276.63 ,295.99 ,316.71 ,
FS191,Electricity: Consumption,532.50 ,585.75 ,590.50 ,627.00 ,627.00 ,670.89 ,717.85 ,
FS191,Water: Basic levy,89.41 ,98.36 ,104.65 ,115.12 ,115.12 ,123.18 ,131.80 ,
FS191,Water: Consumption,88.13 ,96.94 ,103.14 ,113.40 ,113.40 ,121.34 ,129.83 ,
FS191,Sanitation,75.60 ,83.16 ,88.48 ,97.33 ,97.33 ,104.14 ,111.43 ,
FS191,Refuse removal,91.55 ,96.70 ,102.89 ,113.18 ,113.18 ,121.10 ,129.58 ,
FS191,Other,,,,,,,,
FS191,sub-total,"1,425.19 ","1,556.94 ","1,605.79 ","1,746.82 ","1,746.82 ","1,869.10 ","1,999.93 ",
FS191,VAT on Services,158.79 ,172.71 ,177.28 ,201.40 ,201.40 ,215.50 ,230.58 ,
FS191,Total large household bill:,"1,583.98 ","1,729.65 ","1,783.07 ","1,948.22 ","1,948.22 ","2,084.59 ","2,230.52 ",
FS191,% increase/-decrease,,9.20 ,3.09 ,9.26 ,,7.00 ,7.00 ,(100.00)
FS191,Monthly Account for Household - Indigent HH receiving FBS,,,,,,,,
FS191,Rates and services charges:,,,,,,,,
FS191,Property rates,171.00 ,190.00 ,199.50 ,237.50 ,237.50 ,254.13 ,271.91 ,
FS191,Electricity: Basic levy,257.00 ,272.70 ,276.63 ,276.63 ,276.63 ,295.99 ,316.71 ,
FS191,Electricity: Consumption,300.00 ,330.00 ,371.50 ,394.50 ,394.50 ,422.12 ,451.66 ,
FS191,Water: Basic levy,89.41 ,98.36 ,104.65 ,115.12 ,115.12 ,123.18 ,131.80 ,
FS191,Water: Consumption,62.65 ,68.91 ,73.34 ,80.60 ,80.60 ,86.24 ,92.28 ,
FS191,Sanitation,75.60 ,83.16 ,88.48 ,97.33 ,97.33 ,104.14 ,111.43 ,
FS191,Refuse removal,91.55 ,96.70 ,102.89 ,113.18 ,113.18 ,121.10 ,129.58 ,
FS191,Other,,,,,,,,
FS191,sub-total,"1,047.21 ","1,139.83 ","1,216.99 ","1,314.86 ","1,314.86 ","1,406.90 ","1,505.38 ",
FS191,VAT on Services,122.67 ,132.98 ,142.45 ,161.60 ,161.60 ,172.92 ,185.02 ,
FS191,Total large household bill:,"1,169.88 ","1,272.81 ","1,359.44 ","1,476.46 ","1,476.46 ","1,579.82 ","1,690.40 ",
FS191,% increase/-decrease,,8.80 ,6.81 ,8.61 ,,7.00 ,7.00 ,(100.00)
FS192,Monthly Account for Household - Middle Income Range,,,,,,,,
FS192,Rates and services charges:,,,,,,,,
FS192,Property rates,529.95 ,564.40 ,564.40 ,584.15 ,584.15 ,604.60 ,640.87 ,679.32 
FS192,Electricity: Basic levy,140.64 ,149.79 ,159.40 ,164.98 ,164.98 ,177.35 ,187.99 ,199.27 
FS192,Electricity: Consumption,"1,351.13 ","1,438.96 ","1,531.05 ","1,584.64 ","1,584.64 ","1,719.33 ","1,822.49 ","1,931.84 "
FS192,Water: Basic levy,,,,,,,,
FS192,Water: Consumption,267.07 ,284.43 ,302.63 ,313.22 ,313.22 ,331.39 ,351.27 ,372.35 
FS192,Sanitation,179.01 ,190.64 ,202.84 ,209.94 ,209.94 ,222.54 ,235.89 ,250.04 
FS192,Refuse removal,125.80 ,133.97 ,142.54 ,147.53 ,147.53 ,156.38 ,165.76 ,175.71 
FS192,Other,,,,,,,,
FS192,sub-total,"2,593.60 ","2,762.18 ","2,902.86 ","3,004.46 ","3,004.46 ","3,211.58 ","3,404.28 ","3,608.54 "
FS192,VAT on Services,,,,,,,,
FS192,Total large household bill:,"2,593.60 ","2,762.18 ","2,902.86 ","3,004.46 ","3,004.46 ","3,211.58 ","3,404.28 ","3,608.54 "
FS192,% increase/-decrease,,6.50 ,5.09 ,3.50 ,,6.89 ,6.00 ,6.00 
FS192,Monthly Account for Household - Affordable Range,,,,,,,,
FS192,Rates and services charges:,,,,,,,,
FS192,Property rates,18.96 ,20.19 ,20.19 ,20.90 ,20.90 ,21.63 ,22.93 ,24.30 
FS192,Electricity: Basic levy,,,,,,,,
FS192,Electricity: Consumption,,,,,,,,
FS192,Water: Basic levy,,,,,,,,
FS192,Water: Consumption,156.46 ,166.63 ,177.29 ,183.50 ,183.50 ,194.14 ,205.79 ,218.13 
FS192,Sanitation,89.50 ,95.32 ,101.42 ,104.97 ,104.97 ,111.27 ,117.94 ,125.02 
FS192,Refuse removal,125.80 ,133.97 ,142.55 ,147.54 ,147.54 ,156.39 ,165.78 ,175.72 
FS192,Other,,,,,,,,
FS192,sub-total,390.71 ,416.11 ,441.45 ,456.90 ,456.90 ,483.43 ,512.43 ,543.18 
FS192,VAT on Services,,,,,,,,
FS192,Total large household bill:,390.71 ,416.11 ,441.45 ,456.90 ,456.90 ,483.43 ,512.43 ,543.18 
FS192,% increase/-decrease,,6.50 ,6.09 ,3.50 ,,5.81 ,6.00 ,6.00 
FS192,Monthly Account for Household - Indigent HH receiving FBS,,,,,,,,
FS192,Rates and services charges:,,,,,,,,
FS192,Property rates,18.96 ,20.19 ,20.19 ,20.90 ,20.90 ,21.63 ,22.93 ,24.30 
FS192,Electricity: Basic levy,,,,,,,,
FS192,Electricity: Consumption,,,,,,,,
FS192,Water: Basic levy,,,,,,,,
FS192,Water: Consumption,26.86 ,28.61 ,30.44 ,31.51 ,31.51 ,33.33 ,35.33 ,37.45 
FS192,Sanitation,89.50 ,95.32 ,101.42 ,104.97 ,104.97 ,111.27 ,117.94 ,125.02 
FS192,Refuse removal,125.80 ,133.97 ,142.54 ,147.53 ,147.53 ,156.38 ,165.76 ,175.71 
FS192,Other,,,,,,,,
FS192,sub-total,261.12 ,278.09 ,294.59 ,304.90 ,304.90 ,322.61 ,341.97 ,362.48 
FS192,VAT on Services,33.90 ,38.93 ,44.38 ,45.93 ,45.93 ,48.69 ,51.61 ,54.71 
FS192,Total large household bill:,295.02 ,317.03 ,338.97 ,350.83 ,350.83 ,371.30 ,393.58 ,417.19 
FS192,% increase/-decrease,,7.46 ,6.92 ,3.50 ,,5.83 ,6.00 ,6.00 
FS193,Monthly Account for Household - Middle Income Range,,,,,,,,
FS193,Rates and services charges:,,,,,,,,
FS193,Property rates,347.07 ,367.89 ,390.33 ,302.53 ,302.53 ,320.68 ,339.92 ,360.32 
FS193,Electricity: Basic levy,86.76 ,93.39 ,95.15 ,95.07 ,95.07 ,107.43 ,113.87 ,120.71 
FS193,Electricity: Consumption,"1,040.23 ","1,119.70 ","1,140.75 ",467.44 ,467.44 ,528.21 ,559.90 ,593.49 
FS193,Water: Basic levy,129.17 ,142.09 ,150.75 ,151.13 ,151.13 ,160.20 ,169.81 ,180.00 
FS193,Water: Consumption,372.05 ,409.26 ,434.22 ,214.18 ,214.18 ,227.03 ,240.65 ,255.09 
FS193,Sanitation,112.84 ,119.61 ,126.90 ,127.22 ,127.22 ,134.85 ,142.94 ,151.52 
FS193,Refuse removal,134.32 ,142.38 ,151.07 ,151.44 ,151.44 ,160.53 ,170.16 ,180.37 
FS193,Other,,,,,,,,
FS193,sub-total,"2,222.44 ","2,394.31 ","2,489.18 ","1,509.01 ","1,509.01 ","1,638.93 ","1,737.26 ","1,841.50 "
FS193,VAT on Services,,,,,,,,
FS193,Total large household bill:,"2,222.44 ","2,394.31 ","2,489.18 ","1,509.01 ","1,509.01 ","1,638.93 ","1,737.26 ","1,841.50 "
FS193,% increase/-decrease,,7.73 ,3.96 ,(39.38),,8.61 ,6.00 ,6.00 
FS193,Monthly Account for Household - Affordable Range,,,,,,,,
FS193,Rates and services charges:,,,,,,,,
FS193,Property rates,177.15 ,187.78 ,199.23 ,216.09 ,216.09 ,229.06 ,242.80 ,257.37 
FS193,Electricity: Basic levy,86.76 ,93.39 ,95.15 ,95.07 ,95.07 ,107.43 ,113.87 ,120.71 
FS193,Electricity: Consumption,355.36 ,382.51 ,389.70 ,233.63 ,233.63 ,264.00 ,279.84 ,296.63 
FS193,Water: Basic levy,129.17 ,142.09 ,150.75 ,151.13 ,151.13 ,160.20 ,169.81 ,180.00 
FS193,Water: Consumption,274.85 ,302.34 ,320.78 ,178.48 ,178.48 ,189.19 ,200.54 ,212.57 
FS193,Sanitation,112.84 ,119.61 ,126.90 ,127.22 ,127.22 ,134.85 ,142.94 ,151.52 
FS193,Refuse removal,134.32 ,142.38 ,151.07 ,151.44 ,151.44 ,160.53 ,170.16 ,180.37 
FS193,Other,,,,,,,,
FS193,sub-total,"1,270.45 ","1,370.09 ","1,433.58 ","1,153.06 ","1,153.06 ","1,245.25 ","1,319.97 ","1,399.17 "
FS193,VAT on Services,,,,,,,,
FS193,Total large household bill:,"1,270.45 ","1,370.09 ","1,433.58 ","1,153.06 ","1,153.06 ","1,245.25 ","1,319.97 ","1,399.17 "
FS193,% increase/-decrease,,7.84 ,4.63 ,(19.57),,8.00 ,6.00 ,6.00 
FS193,Monthly Account for Household - Indigent HH receiving FBS,,,,,,,,
FS193,Rates and services charges:,,,,,,,,
FS193,Property rates,14.46 ,15.33 ,16.26 ,129.66 ,129.66 ,137.44 ,145.69 ,154.43 
FS193,Electricity: Basic levy,86.76 ,93.39 ,95.15 ,95.07 ,95.07 ,107.43 ,113.88 ,120.71 
FS193,Electricity: Consumption,43.67 ,47.00 ,47.89 ,163.55 ,163.55 ,184.81 ,195.90 ,207.65 
FS193,Water: Basic levy,129.17 ,142.09 ,150.75 ,151.13 ,151.13 ,160.20 ,169.81 ,180.00 
FS193,Water: Consumption,38.88 ,42.77 ,45.38 ,42.84 ,42.84 ,45.41 ,48.13 ,51.02 
FS193,Sanitation,112.84 ,119.61 ,126.90 ,127.22 ,127.22 ,134.85 ,142.94 ,151.52 
FS193,Refuse removal,134.32 ,142.38 ,151.07 ,151.44 ,151.44 ,160.53 ,170.16 ,180.37 
FS193,Other,,,,,,,,
FS193,sub-total,560.10 ,602.57 ,633.40 ,860.91 ,860.91 ,930.67 ,986.51 ,"1,045.70 "
FS193,VAT on Services,,,,,,,,
FS193,Total large household bill:,560.10 ,602.57 ,633.40 ,860.91 ,860.91 ,930.67 ,986.51 ,"1,045.70 "
FS193,% increase/-decrease,,7.58 ,5.12 ,35.92 ,,8.10 ,6.00 ,6.00 
FS194,Monthly Account for Household - Middle Income Range,,,,,,,,
FS194,Rates and services charges:,,,,,,,,
FS194,Property rates,392.67 ,392.67 ,392.67 ,392.67 ,392.67 ,392.67 ,392.67 ,392.67 
FS194,Electricity: Basic levy,167.82 ,176.47 ,178.23 ,190.43 ,190.43 ,220.19 ,233.40 ,247.40 
FS194,Electricity: Consumption,"1,298.21 ","1,401.00 ","1,415.01 ","1,511.80 ","1,511.80 ","1,748.09 ","1,852.98 ","1,964.15 "
FS194,Water: Basic levy,,,,,,,,
FS194,Water: Consumption,333.48 ,354.64 ,377.34 ,399.98 ,399.98 ,423.98 ,449.41 ,476.38 
FS194,Sanitation,126.30 ,133.50 ,142.04 ,150.57 ,150.57 ,159.60 ,169.18 ,179.33 
FS194,Refuse removal,79.95 ,84.50 ,89.91 ,95.30 ,95.30 ,101.02 ,107.08 ,113.51 
FS194,Other,,,,,,,,
FS194,sub-total,"2,398.43 ","2,542.78 ","2,595.20 ","2,740.74 ","2,740.74 ","3,045.55 ","3,204.72 ","3,373.44 "
FS194,VAT on Services,,,,,,,,
FS194,Total large household bill:,"2,398.43 ","2,542.78 ","2,595.20 ","2,740.74 ","2,740.74 ","3,045.55 ","3,204.72 ","3,373.44 "
FS194,% increase/-decrease,,6.02 ,2.06 ,5.61 ,,11.12 ,5.23 ,5.26 
FS194,Monthly Account for Household - Affordable Range,,,,,,,,
FS194,Rates and services charges:,,,,,,,,
FS194,Property rates,266.00 ,266.00 ,283.02 ,283.02 ,283.02 ,283.02 ,283.02 ,283.02 
FS194,Electricity: Basic levy,167.82 ,176.47 ,178.23 ,188.93 ,188.93 ,218.46 ,231.57 ,245.46 
FS194,Electricity: Consumption,559.78 ,598.31 ,604.29 ,640.55 ,640.55 ,740.67 ,785.11 ,832.22 
FS194,Water: Basic levy,,,,,,,,
FS194,Water: Consumption,202.47 ,214.54 ,228.27 ,241.97 ,241.97 ,256.48 ,271.87 ,288.19 
FS194,Sanitation,76.10 ,80.50 ,85.65 ,90.79 ,90.79 ,96.24 ,102.01 ,108.13 
FS194,Refuse removal,79.95 ,84.50 ,89.91 ,95.30 ,95.30 ,101.02 ,107.08 ,113.51 
FS194,Other,,,,,,,,
FS194,sub-total,"1,352.12 ","1,420.32 ","1,469.38 ","1,540.56 ","1,540.56 ","1,695.90 ","1,780.67 ","1,870.53 "
FS194,VAT on Services,,,,,,,,
FS194,Total large household bill:,"1,352.12 ","1,420.32 ","1,469.38 ","1,540.56 ","1,540.56 ","1,695.90 ","1,780.67 ","1,870.53 "
FS194,% increase/-decrease,,5.04 ,3.45 ,4.84 ,,10.08 ,5.00 ,5.05 
FS194,Monthly Account for Household - Indigent HH receiving FBS,,,,,,,,
FS194,Rates and services charges:,,,,,,,,
FS194,Property rates,,,,,,,,
FS194,Electricity: Basic levy,,,,,,,,
FS194,Electricity: Consumption,42.50 ,324.00 ,327.24 ,346.87 ,346.87 ,401.09 ,425.16 ,450.67 
FS194,Water: Basic levy,,,,,,,,
FS194,Water: Consumption,43.32 ,125.72 ,133.77 ,141.79 ,141.79 ,150.30 ,159.32 ,168.88 
FS194,Sanitation,,,,,,,,
FS194,Refuse removal,,,,,,,,
FS194,Other,,,,,,,,
FS194,sub-total,85.82 ,449.72 ,461.01 ,488.67 ,488.67 ,551.39 ,584.47 ,619.54 
FS194,VAT on Services,,,,,,,,
FS194,Total large household bill:,85.82 ,449.72 ,461.01 ,488.67 ,488.67 ,551.39 ,584.47 ,619.54 
FS194,% increase/-decrease,,424.03 ,2.51 ,6.00 ,,12.84 ,6.00 ,6.00 
FS195,Monthly Account for Household - Middle Income Range,,,,,,,,
FS195,Rates and services charges:,,,,,,,,
FS195,Property rates,300.21 ,322.04 ,343.88 ,361.76 ,361.76 ,382.01 ,402.64 ,424.39 
FS195,Electricity: Basic levy,,,,,,,,
FS195,Electricity: Consumption,486.50 ,518.00 ,577.50 ,617.00 ,617.00 ,697.64 ,735.32 ,775.02 
FS195,Water: Basic levy,,,,,,,,
FS195,Water: Consumption,234.30 ,250.80 ,276.00 ,290.35 ,290.35 ,306.61 ,323.17 ,340.62 
FS195,Sanitation,102.50 ,88.27 ,97.10 ,102.15 ,102.15 ,107.87 ,113.69 ,119.83 
FS195,Refuse removal,73.05 ,78.17 ,85.98 ,90.45 ,90.45 ,95.52 ,100.68 ,106.11 
FS195,Other,,,,,,,,
FS195,sub-total,"1,196.56 ","1,257.28 ","1,380.45 ","1,461.71 ","1,461.71 ","1,589.65 ","1,675.50 ","1,765.97 "
FS195,VAT on Services,154.11 ,176.02 ,193.26 ,168.10 ,168.10 ,182.81 ,192.68 ,203.09 
FS195,Total large household bill:,"1,350.67 ","1,433.30 ","1,573.72 ","1,629.81 ","1,629.81 ","1,772.46 ","1,868.18 ","1,969.06 "
FS195,% increase/-decrease,,6.12 ,9.80 ,3.56 ,,8.75 ,5.40 ,5.40 
FS195,Monthly Account for Household - Affordable Range,,,,,,,,
FS195,Rates and services charges:,,,,,,,,
FS195,Property rates,193.38 ,223.71 ,238.88 ,251.30 ,251.30 ,265.37 ,279.70 ,294.80 
FS195,Electricity: Basic levy,,,,,,,,
FS195,Electricity: Consumption,248.00 ,296.00 ,330.00 ,352.57 ,352.57 ,398.65 ,420.18 ,442.87 
FS195,Water: Basic levy,,,,,,,,
FS195,Water: Consumption,184.50 ,209.00 ,230.00 ,241.96 ,241.96 ,255.51 ,269.31 ,283.85 
FS195,Sanitation,77.97 ,88.27 ,97.10 ,102.15 ,102.15 ,107.87 ,113.69 ,119.83 
FS195,Refuse removal,69.05 ,78.17 ,85.98 ,90.45 ,90.45 ,95.52 ,100.68 ,106.11 
FS195,Other,,,,,,,,
FS195,sub-total,772.90 ,895.14 ,981.95 ,"1,038.43 ","1,038.43 ","1,122.92 ","1,183.55 ","1,247.47 "
FS195,VAT on Services,108.21 ,117.23 ,137.47 ,119.42 ,119.42 ,129.14 ,136.11 ,143.46 
FS195,Total large household bill:,881.10 ,"1,012.37 ","1,119.43 ","1,157.85 ","1,157.85 ","1,252.05 ","1,319.66 ","1,390.92 "
FS195,% increase/-decrease,,14.90 ,10.57 ,3.43 ,,8.14 ,5.40 ,5.40 
FS195,Monthly Account for Household - Indigent HH receiving FBS,,,,,,,,
FS195,Rates and services charges:,,,,,,,,
FS195,Property rates,,,,,,,,
FS195,Electricity: Basic levy,,,,,,,,
FS195,Electricity: Consumption,99.20 ,118.40 ,132.00 ,141.03 ,141.03 ,159.46 ,168.07 ,177.15 
FS195,Water: Basic levy,,,,,,,,
FS195,Water: Consumption,73.80 ,78.10 ,78.10 ,82.16 ,82.16 ,86.76 ,91.45 ,96.39 
FS195,Sanitation,,,,,,,,
FS195,Refuse removal,,,,,,,,
FS195,Other,,,,,,,,
FS195,sub-total,173.00 ,196.50 ,210.10 ,223.19 ,223.19 ,246.22 ,259.52 ,273.53 
FS195,VAT on Services,24.22 ,27.51 ,29.41 ,25.67 ,25.67 ,28.32 ,29.84 ,31.46 
FS195,Total large household bill:,197.22 ,224.01 ,239.51 ,248.86 ,248.86 ,274.54 ,289.36 ,304.99 
FS195,% increase/-decrease,,13.58 ,6.92 ,3.90 ,,10.32 ,5.40 ,5.40 
FS196,Monthly Account for Household - Middle Income Range,,,,,,,,
FS196,Rates and services charges:,,,,,,,,
FS196,Property rates,256.77 ,269.96 ,326.67 ,350.00 ,350.00 ,373.33 ,393.12 ,414.35 
FS196,Electricity: Basic levy,,,,,,,,
FS196,Electricity: Consumption,"1,171.45 ","1,306.00 ","1,417.00 ","1,525.00 ","1,525.00 ",,,
FS196,Water: Basic levy,88.50 ,105.00 ,115.00 ,120.00 ,120.00 ,127.00 ,133.73 ,140.95 
FS196,Water: Consumption,187.10 ,198.20 ,210.20 ,220.80 ,220.80 ,233.38 ,245.75 ,259.02 
FS196,Sanitation,142.00 ,155.00 ,165.00 ,170.00 ,170.00 ,180.00 ,189.54 ,199.78 
FS196,Refuse removal,74.00 ,85.00 ,100.00 ,110.00 ,110.00 ,116.00 ,122.15 ,128.74 
FS196,Other,,,,,,350.00 ,368.55 ,388.45 
FS196,sub-total,"1,919.82 ","2,119.16 ","2,333.87 ","2,495.80 ","2,495.80 ","1,379.71 ","1,452.84 ","1,531.29 "
FS196,VAT on Services,232.83 ,258.89 ,281.01 ,300.41 ,300.41 ,91.89 ,96.76 ,101.99 
FS196,Total large household bill:,"2,152.65 ","2,378.05 ","2,614.87 ","2,796.21 ","2,796.21 ","1,471.61 ","1,549.60 ","1,633.28 "
FS196,% increase/-decrease,,10.47 ,9.96 ,6.93 ,,(47.37),5.30 ,5.40 
FS196,Monthly Account for Household - Affordable Range,,,,,,,,
FS196,Rates and services charges:,,,,,,,,
FS196,Property rates,174.60 ,182.88 ,233.33 ,250.00 ,250.00 ,266.67 ,280.80 ,295.96 
FS196,Electricity: Basic levy,,,,,,,,
FS196,Electricity: Consumption,480.55 ,527.00 ,571.00 ,645.00 ,645.00 ,,,
FS196,Water: Basic levy,88.50 ,105.00 ,115.00 ,120.00 ,120.00 ,127.00 ,133.73 ,140.95 
FS196,Water: Consumption,150.80 ,159.70 ,169.70 ,178.30 ,178.30 ,188.58 ,198.57 ,209.30 
FS196,Sanitation,142.00 ,155.00 ,165.00 ,170.00 ,170.00 ,180.00 ,189.54 ,199.78 
FS196,Refuse removal,74.00 ,85.00 ,100.00 ,110.00 ,110.00 ,116.00 ,122.15 ,128.74 
FS196,Other,,,,,,,,
